image_path,category,product_id,price
data/images/Tshirts/8322.jpg,Tshirts,8322,
data/images/Tshirts/9835.jpg,Tshirts,9835,
data/images/Tshirts/13419.jpg,Tshirts,13419,
data/images/Tshirts/15528.jpg,Tshirts,15528,
data/images/Tshirts/1855.jpg,Tshirts,1855,
data/images/Tshirts/5092.jpg,Tshirts,5092,
data/images/Tshirts/2243.jpg,Tshirts,2243,
data/images/Tshirts/4386.jpg,Tshirts,4386,
data/images/Tshirts/6287.jpg,Tshirts,6287,
data/images/Tshirts/38630.jpg,Tshirts,38630,
data/images/Tshirts/15187.jpg,Tshirts,15187,
data/images/Tshirts/6041.jpg,Tshirts,6041,
data/images/Tshirts/7355.jpg,Tshirts,7355,
data/images/Tshirts/5865.jpg,Tshirts,5865,
data/images/Tshirts/2288.jpg,Tshirts,2288,
data/images/Tshirts/20260.jpg,Tshirts,20260,
data/images/Tshirts/43500.jpg,Tshirts,43500,
data/images/Tshirts/29584.jpg,Tshirts,29584,
data/images/Tshirts/10065.jpg,Tshirts,10065,
data/images/Tshirts/3954.jpg,Tshirts,3954,
data/images/Tshirts/4729.jpg,Tshirts,4729,
data/images/Tshirts/30650.jpg,Tshirts,30650,
data/images/Tshirts/18237.jpg,Tshirts,18237,
data/images/Tshirts/14293.jpg,Tshirts,14293,
data/images/Tshirts/3533.jpg,Tshirts,3533,
data/images/Tshirts/10859.jpg,Tshirts,10859,
data/images/Tshirts/10866.jpg,Tshirts,10866,
data/images/Tshirts/53759.jpg,Tshirts,53759,
data/images/Tshirts/7990.jpg,Tshirts,7990,
data/images/Tshirts/44341.jpg,Tshirts,44341,
data/images/Tshirts/53766.jpg,Tshirts,53766,
data/images/Tshirts/7964.jpg,Tshirts,7964,
data/images/Tshirts/11527.jpg,Tshirts,11527,
data/images/Tshirts/9694.jpg,Tshirts,9694,
data/images/Tshirts/24062.jpg,Tshirts,24062,
data/images/Tshirts/3365.jpg,Tshirts,3365,
data/images/Tshirts/3701.jpg,Tshirts,3701,
data/images/Tshirts/17240.jpg,Tshirts,17240,
data/images/Tshirts/5891.jpg,Tshirts,5891,
data/images/Tshirts/28469.jpg,Tshirts,28469,
data/images/Deodorant/44384.jpg,Deodorant,44384,
data/images/Deodorant/43994.jpg,Deodorant,43994,
data/images/Deodorant/58988.jpg,Deodorant,58988,
data/images/Deodorant/28238.jpg,Deodorant,28238,
data/images/Deodorant/22555.jpg,Deodorant,22555,
data/images/Deodorant/18461.jpg,Deodorant,18461,
data/images/Deodorant/28262.jpg,Deodorant,28262,
data/images/Deodorant/28236.jpg,Deodorant,28236,
data/images/Deodorant/44949.jpg,Deodorant,44949,
data/images/Deodorant/58989.jpg,Deodorant,58989,
data/images/Deodorant/46641.jpg,Deodorant,46641,
data/images/Deodorant/44383.jpg,Deodorant,44383,
data/images/Deodorant/58974.jpg,Deodorant,58974,
data/images/Deodorant/46624.jpg,Deodorant,46624,
data/images/Deodorant/58980.jpg,Deodorant,58980,
data/images/Deodorant/28265.jpg,Deodorant,28265,
data/images/Deodorant/28254.jpg,Deodorant,28254,
data/images/Deodorant/59002.jpg,Deodorant,59002,
data/images/Deodorant/28253.jpg,Deodorant,28253,
data/images/Deodorant/43106.jpg,Deodorant,43106,
data/images/Deodorant/58987.jpg,Deodorant,58987,
data/images/Deodorant/26732.jpg,Deodorant,26732,
data/images/Deodorant/28230.jpg,Deodorant,28230,
data/images/Deodorant/46646.jpg,Deodorant,46646,
data/images/Deodorant/26733.jpg,Deodorant,26733,
data/images/Deodorant/44385.jpg,Deodorant,44385,
data/images/Deodorant/59005.jpg,Deodorant,59005,
data/images/Deodorant/18459.jpg,Deodorant,18459,
data/images/Deodorant/32530.jpg,Deodorant,32530,
data/images/Deodorant/44377.jpg,Deodorant,44377,
data/images/Deodorant/25984.jpg,Deodorant,25984,
data/images/Deodorant/44382.jpg,Deodorant,44382,
data/images/Deodorant/26735.jpg,Deodorant,26735,
data/images/Deodorant/36565.jpg,Deodorant,36565,
data/images/Deodorant/44127.jpg,Deodorant,44127,
data/images/Deodorant/28237.jpg,Deodorant,28237,
data/images/Deodorant/18458.jpg,Deodorant,18458,
data/images/Deodorant/28231.jpg,Deodorant,28231,
data/images/Deodorant/58986.jpg,Deodorant,58986,
data/images/Deodorant/36564.jpg,Deodorant,36564,
data/images/Sweatshirts/19546.jpg,Sweatshirts,19546,
data/images/Sweatshirts/20203.jpg,Sweatshirts,20203,
data/images/Sweatshirts/1609.jpg,Sweatshirts,1609,
data/images/Sweatshirts/13225.jpg,Sweatshirts,13225,
data/images/Sweatshirts/54949.jpg,Sweatshirts,54949,
data/images/Sweatshirts/19549.jpg,Sweatshirts,19549,
data/images/Sweatshirts/12531.jpg,Sweatshirts,12531,
data/images/Sweatshirts/13089.jpg,Sweatshirts,13089,
data/images/Sweatshirts/22591.jpg,Sweatshirts,22591,
data/images/Sweatshirts/19327.jpg,Sweatshirts,19327,
data/images/Sweatshirts/18864.jpg,Sweatshirts,18864,
data/images/Sweatshirts/46411.jpg,Sweatshirts,46411,
data/images/Sweatshirts/15586.jpg,Sweatshirts,15586,
data/images/Sweatshirts/19171.jpg,Sweatshirts,19171,
data/images/Sweatshirts/20204.jpg,Sweatshirts,20204,
data/images/Sweatshirts/21725.jpg,Sweatshirts,21725,
data/images/Sweatshirts/24090.jpg,Sweatshirts,24090,
data/images/Sweatshirts/16905.jpg,Sweatshirts,16905,
data/images/Sweatshirts/23876.jpg,Sweatshirts,23876,
data/images/Sweatshirts/2286.jpg,Sweatshirts,2286,
data/images/Sweatshirts/15370.jpg,Sweatshirts,15370,
data/images/Sweatshirts/15371.jpg,Sweatshirts,15371,
data/images/Sweatshirts/19547.jpg,Sweatshirts,19547,
data/images/Sweatshirts/16903.jpg,Sweatshirts,16903,
data/images/Sweatshirts/20205.jpg,Sweatshirts,20205,
data/images/Sweatshirts/19328.jpg,Sweatshirts,19328,
data/images/Sweatshirts/18865.jpg,Sweatshirts,18865,
data/images/Sweatshirts/18863.jpg,Sweatshirts,18863,
data/images/Sweatshirts/54948.jpg,Sweatshirts,54948,
data/images/Sweatshirts/19326.jpg,Sweatshirts,19326,
data/images/Sweatshirts/19321.jpg,Sweatshirts,19321,
data/images/Sweatshirts/13224.jpg,Sweatshirts,13224,
data/images/Sweatshirts/12536.jpg,Sweatshirts,12536,
data/images/Sweatshirts/11385.jpg,Sweatshirts,11385,
data/images/Sweatshirts/11370.jpg,Sweatshirts,11370,
data/images/Sweatshirts/19548.jpg,Sweatshirts,19548,
data/images/Sweatshirts/54913.jpg,Sweatshirts,54913,
data/images/Sweatshirts/15324.jpg,Sweatshirts,15324,
data/images/Sweatshirts/19146.jpg,Sweatshirts,19146,
data/images/Sweatshirts/20202.jpg,Sweatshirts,20202,
data/images/Nail Polish/55893.jpg,Nail Polish,55893,
data/images/Nail Polish/56486.jpg,Nail Polish,56486,
data/images/Nail Polish/55913.jpg,Nail Polish,55913,
data/images/Nail Polish/55850.jpg,Nail Polish,55850,
data/images/Nail Polish/56443.jpg,Nail Polish,56443,
data/images/Nail Polish/55867.jpg,Nail Polish,55867,
data/images/Nail Polish/57649.jpg,Nail Polish,57649,
data/images/Nail Polish/55860.jpg,Nail Polish,55860,
data/images/Nail Polish/55895.jpg,Nail Polish,55895,
data/images/Nail Polish/55186.jpg,Nail Polish,55186,
data/images/Nail Polish/56488.jpg,Nail Polish,56488,
data/images/Nail Polish/55128.jpg,Nail Polish,55128,
data/images/Nail Polish/56480.jpg,Nail Polish,56480,
data/images/Nail Polish/55856.jpg,Nail Polish,55856,
data/images/Nail Polish/55866.jpg,Nail Polish,55866,
data/images/Nail Polish/55894.jpg,Nail Polish,55894,
data/images/Nail Polish/55868.jpg,Nail Polish,55868,
data/images/Nail Polish/55858.jpg,Nail Polish,55858,
data/images/Nail Polish/55859.jpg,Nail Polish,55859,
data/images/Nail Polish/55914.jpg,Nail Polish,55914,
data/images/Nail Polish/56472.jpg,Nail Polish,56472,
data/images/Nail Polish/55126.jpg,Nail Polish,55126,
data/images/Nail Polish/49125.jpg,Nail Polish,49125,
data/images/Nail Polish/56489.jpg,Nail Polish,56489,
data/images/Nail Polish/57640.jpg,Nail Polish,57640,
data/images/Nail Polish/55851.jpg,Nail Polish,55851,
data/images/Nail Polish/55922.jpg,Nail Polish,55922,
data/images/Nail Polish/55892.jpg,Nail Polish,55892,
data/images/Nail Polish/55869.jpg,Nail Polish,55869,
data/images/Nail Polish/56473.jpg,Nail Polish,56473,
data/images/Nail Polish/56475.jpg,Nail Polish,56475,
data/images/Nail Polish/56474.jpg,Nail Polish,56474,
data/images/Nail Polish/56481.jpg,Nail Polish,56481,
data/images/Nail Polish/57671.jpg,Nail Polish,57671,
data/images/Nail Polish/55925.jpg,Nail Polish,55925,
data/images/Nail Polish/55121.jpg,Nail Polish,55121,
data/images/Nail Polish/55857.jpg,Nail Polish,55857,
data/images/Nail Polish/56444.jpg,Nail Polish,56444,
data/images/Nail Polish/55861.jpg,Nail Polish,55861,
data/images/Nail Polish/57647.jpg,Nail Polish,57647,
data/images/Skirts/30922.jpg,Skirts,30922,
data/images/Skirts/31454.jpg,Skirts,31454,
data/images/Skirts/5005.jpg,Skirts,5005,
data/images/Skirts/8496.jpg,Skirts,8496,
data/images/Skirts/33271.jpg,Skirts,33271,
data/images/Skirts/30923.jpg,Skirts,30923,
data/images/Skirts/29171.jpg,Skirts,29171,
data/images/Skirts/30925.jpg,Skirts,30925,
data/images/Skirts/28456.jpg,Skirts,28456,
data/images/Skirts/31605.jpg,Skirts,31605,
data/images/Skirts/48493.jpg,Skirts,48493,
data/images/Skirts/12848.jpg,Skirts,12848,
data/images/Skirts/18711.jpg,Skirts,18711,
data/images/Skirts/8498.jpg,Skirts,8498,
data/images/Skirts/33270.jpg,Skirts,33270,
data/images/Skirts/57089.jpg,Skirts,57089,
data/images/Skirts/57086.jpg,Skirts,57086,
data/images/Skirts/57087.jpg,Skirts,57087,
data/images/Skirts/18710.jpg,Skirts,18710,
data/images/Skirts/10000.jpg,Skirts,10000,
data/images/Skirts/46813.jpg,Skirts,46813,
data/images/Skirts/46814.jpg,Skirts,46814,
data/images/Skirts/8497.jpg,Skirts,8497,
data/images/Skirts/4929.jpg,Skirts,4929,
data/images/Skirts/10001.jpg,Skirts,10001,
data/images/Skirts/30924.jpg,Skirts,30924,
data/images/Skirts/13305.jpg,Skirts,13305,
data/images/Skirts/5004.jpg,Skirts,5004,
data/images/Skirts/27199.jpg,Skirts,27199,
data/images/Skirts/11260.jpg,Skirts,11260,
data/images/Skirts/13304.jpg,Skirts,13304,
data/images/Skirts/32591.jpg,Skirts,32591,
data/images/Skirts/49655.jpg,Skirts,49655,
data/images/Skirts/3901.jpg,Skirts,3901,
data/images/Skirts/49636.jpg,Skirts,49636,
data/images/Skirts/33508.jpg,Skirts,33508,
data/images/Skirts/57088.jpg,Skirts,57088,
data/images/Skirts/49654.jpg,Skirts,49654,
data/images/Skirts/6532.jpg,Skirts,6532,
data/images/Skirts/8499.jpg,Skirts,8499,
data/images/Perfume and Body Mist/36704.jpg,Perfume and Body Mist,36704,
data/images/Perfume and Body Mist/44116.jpg,Perfume and Body Mist,44116,
data/images/Perfume and Body Mist/36934.jpg,Perfume and Body Mist,36934,
data/images/Perfume and Body Mist/44142.jpg,Perfume and Body Mist,44142,
data/images/Perfume and Body Mist/43993.jpg,Perfume and Body Mist,43993,
data/images/Perfume and Body Mist/46679.jpg,Perfume and Body Mist,46679,
data/images/Perfume and Body Mist/18450.jpg,Perfume and Body Mist,18450,
data/images/Perfume and Body Mist/36933.jpg,Perfume and Body Mist,36933,
data/images/Perfume and Body Mist/26190.jpg,Perfume and Body Mist,26190,
data/images/Perfume and Body Mist/58973.jpg,Perfume and Body Mist,58973,
data/images/Perfume and Body Mist/44379.jpg,Perfume and Body Mist,44379,
data/images/Perfume and Body Mist/43137.jpg,Perfume and Body Mist,43137,
data/images/Perfume and Body Mist/44118.jpg,Perfume and Body Mist,44118,
data/images/Perfume and Body Mist/44180.jpg,Perfume and Body Mist,44180,
data/images/Perfume and Body Mist/25982.jpg,Perfume and Body Mist,25982,
data/images/Perfume and Body Mist/26197.jpg,Perfume and Body Mist,26197,
data/images/Perfume and Body Mist/44173.jpg,Perfume and Body Mist,44173,
data/images/Perfume and Body Mist/45692.jpg,Perfume and Body Mist,45692,
data/images/Perfume and Body Mist/44144.jpg,Perfume and Body Mist,44144,
data/images/Perfume and Body Mist/58945.jpg,Perfume and Body Mist,58945,
data/images/Perfume and Body Mist/43967.jpg,Perfume and Body Mist,43967,
data/images/Perfume and Body Mist/18466.jpg,Perfume and Body Mist,18466,
data/images/Perfume and Body Mist/25985.jpg,Perfume and Body Mist,25985,
data/images/Perfume and Body Mist/36703.jpg,Perfume and Body Mist,36703,
data/images/Perfume and Body Mist/32539.jpg,Perfume and Body Mist,32539,
data/images/Perfume and Body Mist/23615.jpg,Perfume and Body Mist,23615,
data/images/Perfume and Body Mist/46684.jpg,Perfume and Body Mist,46684,
data/images/Perfume and Body Mist/18457.jpg,Perfume and Body Mist,18457,
data/images/Perfume and Body Mist/25978.jpg,Perfume and Body Mist,25978,
data/images/Perfume and Body Mist/32537.jpg,Perfume and Body Mist,32537,
data/images/Perfume and Body Mist/18468.jpg,Perfume and Body Mist,18468,
data/images/Perfume and Body Mist/18456.jpg,Perfume and Body Mist,18456,
data/images/Perfume and Body Mist/26199.jpg,Perfume and Body Mist,26199,
data/images/Perfume and Body Mist/43130.jpg,Perfume and Body Mist,43130,
data/images/Perfume and Body Mist/44187.jpg,Perfume and Body Mist,44187,
data/images/Perfume and Body Mist/43969.jpg,Perfume and Body Mist,43969,
data/images/Perfume and Body Mist/45668.jpg,Perfume and Body Mist,45668,
data/images/Perfume and Body Mist/46683.jpg,Perfume and Body Mist,46683,
data/images/Perfume and Body Mist/46677.jpg,Perfume and Body Mist,46677,
data/images/Perfume and Body Mist/23612.jpg,Perfume and Body Mist,23612,
data/images/Caps/19973.jpg,Caps,19973,
data/images/Caps/18207.jpg,Caps,18207,
data/images/Caps/29122.jpg,Caps,29122,
data/images/Caps/25715.jpg,Caps,25715,
data/images/Caps/28609.jpg,Caps,28609,
data/images/Caps/18209.jpg,Caps,18209,
data/images/Caps/3737.jpg,Caps,3737,
data/images/Caps/40746.jpg,Caps,40746,
data/images/Caps/20062.jpg,Caps,20062,
data/images/Caps/58148.jpg,Caps,58148,
data/images/Caps/49236.jpg,Caps,49236,
data/images/Caps/40771.jpg,Caps,40771,
data/images/Caps/25712.jpg,Caps,25712,
data/images/Caps/7736.jpg,Caps,7736,
data/images/Caps/40747.jpg,Caps,40747,
data/images/Caps/49238.jpg,Caps,49238,
data/images/Caps/3739.jpg,Caps,3739,
data/images/Caps/43553.jpg,Caps,43553,
data/images/Caps/28654.jpg,Caps,28654,
data/images/Caps/12735.jpg,Caps,12735,
data/images/Caps/25713.jpg,Caps,25713,
data/images/Caps/58149.jpg,Caps,58149,
data/images/Caps/10603.jpg,Caps,10603,
data/images/Caps/16537.jpg,Caps,16537,
data/images/Caps/25714.jpg,Caps,25714,
data/images/Caps/7739.jpg,Caps,7739,
data/images/Caps/13824.jpg,Caps,13824,
data/images/Caps/43552.jpg,Caps,43552,
data/images/Caps/40111.jpg,Caps,40111,
data/images/Caps/18208.jpg,Caps,18208,
data/images/Caps/11121.jpg,Caps,11121,
data/images/Caps/49239.jpg,Caps,49239,
data/images/Caps/10604.jpg,Caps,10604,
data/images/Caps/19743.jpg,Caps,19743,
data/images/Caps/7737.jpg,Caps,7737,
data/images/Caps/16536.jpg,Caps,16536,
data/images/Caps/3736.jpg,Caps,3736,
data/images/Caps/18206.jpg,Caps,18206,
data/images/Caps/49807.jpg,Caps,49807,
data/images/Caps/9436.jpg,Caps,9436,
data/images/Ties/49745.jpg,Ties,49745,
data/images/Ties/36366.jpg,Ties,36366,
data/images/Ties/50315.jpg,Ties,50315,
data/images/Ties/49690.jpg,Ties,49690,
data/images/Ties/36356.jpg,Ties,36356,
data/images/Ties/49742.jpg,Ties,49742,
data/images/Ties/50312.jpg,Ties,50312,
data/images/Ties/58910.jpg,Ties,58910,
data/images/Ties/15947.jpg,Ties,15947,
data/images/Ties/18780.jpg,Ties,18780,
data/images/Ties/36357.jpg,Ties,36357,
data/images/Ties/49696.jpg,Ties,49696,
data/images/Ties/18774.jpg,Ties,18774,
data/images/Ties/15946.jpg,Ties,15946,
data/images/Ties/50314.jpg,Ties,50314,
data/images/Ties/58918.jpg,Ties,58918,
data/images/Ties/36361.jpg,Ties,36361,
data/images/Ties/49697.jpg,Ties,49697,
data/images/Ties/58896.jpg,Ties,58896,
data/images/Ties/36367.jpg,Ties,36367,
data/images/Ties/49720.jpg,Ties,49720,
data/images/Ties/50313.jpg,Ties,50313,
data/images/Ties/36351.jpg,Ties,36351,
data/images/Ties/36369.jpg,Ties,36369,
data/images/Ties/58919.jpg,Ties,58919,
data/images/Ties/36358.jpg,Ties,36358,
data/images/Ties/18773.jpg,Ties,18773,
data/images/Ties/15948.jpg,Ties,15948,
data/images/Ties/15949.jpg,Ties,15949,
data/images/Ties/19231.jpg,Ties,19231,
data/images/Ties/49699.jpg,Ties,49699,
data/images/Ties/36359.jpg,Ties,36359,
data/images/Ties/58916.jpg,Ties,58916,
data/images/Ties/58917.jpg,Ties,58917,
data/images/Ties/58898.jpg,Ties,58898,
data/images/Ties/36350.jpg,Ties,36350,
data/images/Ties/36360.jpg,Ties,36360,
data/images/Ties/58911.jpg,Ties,58911,
data/images/Ties/36368.jpg,Ties,36368,
data/images/Ties/58891.jpg,Ties,58891,
data/images/Trousers/23089.jpg,Trousers,23089,
data/images/Trousers/8949.jpg,Trousers,8949,
data/images/Trousers/14695.jpg,Trousers,14695,
data/images/Trousers/26163.jpg,Trousers,26163,
data/images/Trousers/8947.jpg,Trousers,8947,
data/images/Trousers/16368.jpg,Trousers,16368,
data/images/Trousers/27614.jpg,Trousers,27614,
data/images/Trousers/15127.jpg,Trousers,15127,
data/images/Trousers/56822.jpg,Trousers,56822,
data/images/Trousers/10257.jpg,Trousers,10257,
data/images/Trousers/51605.jpg,Trousers,51605,
data/images/Trousers/15118.jpg,Trousers,15118,
data/images/Trousers/15111.jpg,Trousers,15111,
data/images/Trousers/14657.jpg,Trousers,14657,
data/images/Trousers/29781.jpg,Trousers,29781,
data/images/Trousers/57136.jpg,Trousers,57136,
data/images/Trousers/10261.jpg,Trousers,10261,
data/images/Trousers/32563.jpg,Trousers,32563,
data/images/Trousers/26139.jpg,Trousers,26139,
data/images/Trousers/26155.jpg,Trousers,26155,
data/images/Trousers/15116.jpg,Trousers,15116,
data/images/Trousers/29780.jpg,Trousers,29780,
data/images/Trousers/33815.jpg,Trousers,33815,
data/images/Trousers/15120.jpg,Trousers,15120,
data/images/Trousers/14659.jpg,Trousers,14659,
data/images/Trousers/10259.jpg,Trousers,10259,
data/images/Trousers/15749.jpg,Trousers,15749,
data/images/Trousers/48380.jpg,Trousers,48380,
data/images/Trousers/13248.jpg,Trousers,13248,
data/images/Trousers/44315.jpg,Trousers,44315,
data/images/Trousers/23088.jpg,Trousers,23088,
data/images/Trousers/26152.jpg,Trousers,26152,
data/images/Trousers/9892.jpg,Trousers,9892,
data/images/Trousers/15129.jpg,Trousers,15129,
data/images/Trousers/23072.jpg,Trousers,23072,
data/images/Trousers/22369.jpg,Trousers,22369,
data/images/Trousers/32564.jpg,Trousers,32564,
data/images/Trousers/57138.jpg,Trousers,57138,
data/images/Trousers/27622.jpg,Trousers,27622,
data/images/Trousers/26164.jpg,Trousers,26164,
data/images/Sunglasses/51669.jpg,Sunglasses,51669,
data/images/Sunglasses/8784.jpg,Sunglasses,8784,
data/images/Sunglasses/28207.jpg,Sunglasses,28207,
data/images/Sunglasses/16950.jpg,Sunglasses,16950,
data/images/Sunglasses/21348.jpg,Sunglasses,21348,
data/images/Sunglasses/17225.jpg,Sunglasses,17225,
data/images/Sunglasses/21346.jpg,Sunglasses,21346,
data/images/Sunglasses/9408.jpg,Sunglasses,9408,
data/images/Sunglasses/30668.jpg,Sunglasses,30668,
data/images/Sunglasses/29125.jpg,Sunglasses,29125,
data/images/Sunglasses/51694.jpg,Sunglasses,51694,
data/images/Sunglasses/28209.jpg,Sunglasses,28209,
data/images/Sunglasses/58549.jpg,Sunglasses,58549,
data/images/Sunglasses/28296.jpg,Sunglasses,28296,
data/images/Sunglasses/30661.jpg,Sunglasses,30661,
data/images/Sunglasses/16961.jpg,Sunglasses,16961,
data/images/Sunglasses/16109.jpg,Sunglasses,16109,
data/images/Sunglasses/20858.jpg,Sunglasses,20858,
data/images/Sunglasses/16107.jpg,Sunglasses,16107,
data/images/Sunglasses/40175.jpg,Sunglasses,40175,
data/images/Sunglasses/28291.jpg,Sunglasses,28291,
data/images/Sunglasses/16957.jpg,Sunglasses,16957,
data/images/Sunglasses/38236.jpg,Sunglasses,38236,
data/images/Sunglasses/40181.jpg,Sunglasses,40181,
data/images/Sunglasses/16959.jpg,Sunglasses,16959,
data/images/Sunglasses/38209.jpg,Sunglasses,38209,
data/images/Sunglasses/49665.jpg,Sunglasses,49665,
data/images/Sunglasses/20860.jpg,Sunglasses,20860,
data/images/Sunglasses/28200.jpg,Sunglasses,28200,
data/images/Sunglasses/21323.jpg,Sunglasses,21323,
data/images/Sunglasses/30269.jpg,Sunglasses,30269,
data/images/Sunglasses/38231.jpg,Sunglasses,38231,
data/images/Sunglasses/21341.jpg,Sunglasses,21341,
data/images/Sunglasses/21324.jpg,Sunglasses,21324,
data/images/Sunglasses/49662.jpg,Sunglasses,49662,
